wals code	name	value	description	latitude	longitude	genus	family	area
brm	Burmese	1	Unrelated	21.0	96.0	Burmese-Lolo	Sino-Tibetan	Nominal Categories
bur	Burushaski	3	Related to remote demonstratives	36.5	74.5	Burushaski	Burushaski	Nominal Categories
cax	Campa (Axininca)	2	Related for all demonstratives	-12.0	-74.0	Pre-Andine Arawakan	Arawakan	Nominal Categories
cnl	Canela	1	Unrelated	-7.0	-45.0	Je Setentrional	Macro-Ge	Nominal Categories
cnt	Cantonese	1	Unrelated	23.0	113.0	Chinese	Sino-Tibetan	Nominal Categories
cyv	Cayuvava	2	Related for all demonstratives	-13.5	-65.5	Cayuvava	Cayuvava	Nominal Categories
cld	Chaldean (Modern)	2	Related for all demonstratives	36.0	43.0	Semitic	Afro-Asiatic	Nominal Categories
cha	Chamorro	1	Unrelated	13.45	144.75	Chamorro	Austronesian	Nominal Categories
cmh	Chemehuevi	2	Related for all demonstratives	34.3333333333	-115.166666667	Northern Uto-Aztecan	Uto-Aztecan	Nominal Categories
cle	Chinantec (Lealao)	4	Related to non-remote demonstratives	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Nominal Categories
chk	Chukchi	1	Unrelated	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Nominal Categories
chv	Chuvash	4	Related to non-remote demonstratives	55.5	47.5	Turkic	Altaic	Nominal Categories
cre	Cree (Plains)	1	Unrelated	54.0	-110.0	Algonquian	Algic	Nominal Categories
cub	Cubeo	2	Related for all demonstratives	1.33333333333	-70.5	Tucanoan	Tucanoan	Nominal Categories
dni	Dani (Lower Grand Valley)	3	Related to remote demonstratives	-4.33333333333	138.833333333	Dani	Trans-New Guinea	Nominal Categories
dig	Digaro	2	Related for all demonstratives	28.4166666667	96.0	Digaroan	Sino-Tibetan	Nominal Categories
dio	Diola-Fogny	5	Related by gender markers	13.0	-16.25	Jola	Niger-Congo	Nominal Categories
djr	Djaru	1	Unrelated	-18.75	128.0	Western Pama-Nyungan	Pama-Nyungan	Nominal Categories
don	Dong (Southern)	1	Unrelated	27.0	109.0	Kam-Tai	Tai-Kadai	Nominal Categories
dmi	Dumi	6	Related for non-human reference	27.25	86.6666666667	Himalayish	Sino-Tibetan	Nominal Categories
eng	English	2	Related for all demonstratives	52.0	0.0	Germanic	Indo-European	Nominal Categories
epe	Epena Pedee	1	Unrelated	3.0	-77.0	Choco	Choco	Nominal Categories
err	Erromangan	4	Related to non-remote demonstratives	-18.8333333333	169.166666667	Oceanic	Austronesian	Nominal Categories
eve	Evenki	1	Unrelated	56.0	125.0	Tungusic	Altaic	Nominal Categories
fij	Fijian	1	Unrelated	-17.8333333333	178.0	Oceanic	Austronesian	Nominal Categories
fin	Finnish	1	Unrelated	62.0	25.0	Finnic	Uralic	Nominal Categories
fre	French	5	Related by gender markers	48.0	2.0	Romance	Indo-European	Nominal Categories
fut	Futuna-Aniwa	1	Unrelated	-19.5333333333	170.216666667	Oceanic	Austronesian	Nominal Categories
